transaction_id,date,year,month,quarter,region,city,category,sales_rep,quantity,unit_price,discount_pct,revenue,cost
TXN014505,2022-01-17,2022,1,Q1,North,Albany,Automotive,Rep_019,6,890.18,15,4539.92,2801.78
TXN015113,2022-01-17,2022,1,Q1,North,New York,Sports,Rep_043,5,392.36,0,1961.8,955.37
TXN000411,2022-01-18,2022,1,Q1,South,Miami,Clothing,Rep_020,4,77.07,20,246.62,154.92
TXN003170,2022-01-18,2022,1,Q1,North,New York,Sports,Rep_043,8,264.33,10,1903.18,1207.03
TXN004319,2022-01-18,2022,1,Q1,West,San Francisco,Furniture,Rep_021,10,514.51,0,5145.1,2434.38
TXN004742,2022-01-18,2022,1,Q1,North,Hartford,Books,Rep_017,6,62.54,0,375.24,213.25
TXN006774,2022-01-18,2022,1,Q1,West,Phoenix,Automotive,Rep_036,7,828.67,15,4930.59,2390.0
TXN007460,2022-01-18,2022,1,Q1,Central,Memphis,Home & Kitchen,Rep_006,5,220.45,5,1047.14,715.11
TXN009141,2022-01-18,2022,1,Q1,North,Boston,Home & Kitchen,Rep_006,9,475.5,0,4279.5,2856.26
TXN009645,2022-01-18,2022,1,Q1,North,Philadelphia,Electronics,Rep_050,4,882.49,0,3529.96,2174.39
TXN010136,2022-01-18,2022,1,Q1,West,San Francisco,Automotive,Rep_048,3,356.96,15,910.25,621.12
TXN010784,2022-01-18,2022,1,Q1,Central,St. Louis,Automotive,Rep_028,2,141.94,15,241.3,117.25
TXN010795,2022-01-18,2022,1,Q1,Central,Louisville,Automotive,Rep_015,8,410.11,0,3280.88,2256.03
TXN011613,2022-01-18,2022,1,Q1,North,Boston,Clothing,Rep_034,5,140.41,0,702.05,394.53
TXN013087,2022-01-18,2022,1,Q1,North,New York,Furniture,Rep_004,1,2113.88,0,2113.88,1472.18
TXN013489,2022-01-18,2022,1,Q1,North,Albany,Automotive,Rep_006,2,631.07,0,1262.14,729.01
TXN000234,2022-01-19,2022,1,Q1,North,Philadelphia,Electronics,Rep_022,5,1280.37,0,6401.85,3336.26
TXN000474,2022-01-19,2022,1,Q1,South,Miami,Automotive,Rep_016,2,866.97,5,1647.24,1113.74
TXN000557,2022-01-19,2022,1,Q1,Central,Louisville,Books,Rep_015,7,55.98,10,352.67,228.95
TXN001311,2022-01-19,2022,1,Q1,South,Atlanta,Automotive,Rep_031,8,88.11,0,704.88,429.58
TXN001803,2022-01-19,2022,1,Q1,East,Columbus,Electronics,Rep_040,6,1560.72,20,7491.46,4069.78
TXN003041,2022-01-19,2022,1,Q1,East,Detroit,Toys,Rep_026,1,113.41,0,113.41,60.92
TXN003274,2022-01-19,2022,1,Q1,East,Detroit,Toys,Rep_018,5,109.03,10,490.63,302.4
TXN003563,2022-01-19,2022,1,Q1,East,Columbus,Books,Rep_017,4,20.78,0,83.12,45.17
TXN004403,2022-01-19,2022,1,Q1,North,New York,Home & Kitchen,Rep_021,2,73.78,0,147.56,66.48
TXN007189,2022-01-19,2022,1,Q1,North,Boston,Books,Rep_007,5,26.55,0,132.75,64.99
TXN013597,2022-01-19,2022,1,Q1,East,Columbus,Clothing,Rep_014,1,20.66,0,20.66,13.24
TXN014671,2022-01-19,2022,1,Q1,West,San Francisco,Furniture,Rep_040,9,341.12,5,2916.58,2027.28
TXN001212,2022-01-20,2022,1,Q1,South,Dallas,Furniture,Rep_022,6,1794.89,15,9153.94,4608.49
TXN001474,2022-01-20,2022,1,Q1,North,Albany,Books,Rep_047,10,34.07,0,340.7,228.82
TXN005231,2022-01-20,2022,1,Q1,North,Hartford,Furniture,Rep_003,10,961.14,0,9611.4,4369.83
TXN005813,2022-01-20,2022,1,Q1,North,Philadelphia,Toys,Rep_006,5,120.07,0,600.35,282.92
TXN007855,2022-01-20,2022,1,Q1,Central,Memphis,Furniture,Rep_032,1,2134.52,0,2134.52,1337.75
TXN007961,2022-01-20,2022,1,Q1,North,Albany,Furniture,Rep_028,7,1411.7,5,9387.8,6199.91
TXN010456,2022-01-20,2022,1,Q1,South,Dallas,Electronics,Rep_014,7,382.59,0,2678.13,1417.27
TXN010552,2022-01-20,2022,1,Q1,West,Los Angeles,Electronics,Rep_042,2,1676.4,15,2849.88,1687.61
TXN010808,2022-01-20,2022,1,Q1,West,San Francisco,Automotive,Rep_019,2,991.45,15,1685.47,787.78
TXN012351,2022-01-20,2022,1,Q1,East,Indianapolis,Electronics,Rep_033,5,857.52,10,3858.84,2448.76
TXN013703,2022-01-20,2022,1,Q1,North,Albany,Toys,Rep_049,2,33.13,0,66.26,44.7
TXN013724,2022-01-20,2022,1,Q1,North,New York,Toys,Rep_008,8,106.8,15,726.24,364.31
TXN014394,2022-01-20,2022,1,Q1,North,Boston,Toys,Rep_016,7,173.82,20,973.39,574.29
TXN001591,2022-01-21,2022,1,Q1,Central,Nashville,Toys,Rep_018,7,177.26,5,1178.78,778.77
TXN002386,2022-01-21,2022,1,Q1,North,Philadelphia,Home & Kitchen,Rep_033,10,102.71,15,873.03,568.82
TXN002699,2022-01-21,2022,1,Q1,North,Boston,Toys,Rep_019,1,13.63,0,13.63,7.15
TXN003694,2022-01-21,2022,1,Q1,South,Dallas,Toys,Rep_033,5,205.29,0,1026.45,634.14
TXN005252,2022-01-21,2022,1,Q1,East,Columbus,Clothing,Rep_036,3,228.41,0,685.23,476.08
TXN007474,2022-01-21,2022,1,Q1,West,Seattle,Clothing,Rep_015,8,30.64,10,220.61,146.09
TXN012604,2022-01-21,2022,1,Q1,Central,Nashville,Furniture,Rep_041,6,1886.13,15,9619.26,5914.22
TXN013486,2022-01-21,2022,1,Q1,West,Seattle,Furniture,Rep_028,10,2308.11,0,23081.1,12372.74
TXN000297,2022-01-22,2022,1,Q1,East,Columbus,Furniture,Rep_048,2,754.29,10,1357.72,787.07
TXN000946,2022-01-22,2022,1,Q1,West,Denver,Sports,Rep_028,8,178.88,20,1144.83,767.02
TXN001398,2022-01-22,2022,1,Q1,South,Atlanta,Clothing,Rep_006,4,168.83,5,641.55,429.39
TXN001592,2022-01-22,2022,1,Q1,North,Albany,Books,Rep_029,7,10.99,20,61.54,29.68
TXN001907,2022-01-22,2022,1,Q1,East,Indianapolis,Electronics,Rep_002,3,578.02,0,1734.06,1034.41
TXN003349,2022-01-22,2022,1,Q1,South,Houston,Electronics,Rep_028,7,1463.04,5,9729.22,4641.83
TXN004712,2022-01-22,2022,1,Q1,South,Miami,Home & Kitchen,Rep_006,8,495.13,20,3168.83,2017.05
TXN007215,2022-01-22,2022,1,Q1,South,Houston,Furniture,Rep_028,5,2339.13,10,10526.09,5979.35
TXN012281,2022-01-22,2022,1,Q1,North,Hartford,Home & Kitchen,Rep_043,2,86.53,5,164.41,74.44
TXN012889,2022-01-22,2022,1,Q1,South,Charlotte,Toys,Rep_014,4,162.66,15,553.04,269.79
TXN013638,2022-01-22,2022,1,Q1,South,Dallas,Automotive,Rep_036,8,816.49,5,6205.32,3588.8
TXN013896,2022-01-22,2022,1,Q1,North,Hartford,Electronics,Rep_035,8,386.49,5,2937.32,1387.62
TXN014059,2022-01-22,2022,1,Q1,Central,Memphis,Sports,Rep_005,6,262.43,10,1417.12,684.96
TXN001149,2022-01-23,2022,1,Q1,North,Boston,Clothing,Rep_030,7,215.18,15,1280.32,753.52
TXN001537,2022-01-23,2022,1,Q1,South,Dallas,Home & Kitchen,Rep_007,2,275.7,10,496.26,319.05
TXN001661,2022-01-23,2022,1,Q1,South,Houston,Toys,Rep_019,5,64.88,0,324.4,148.03
TXN002585,2022-01-23,2022,1,Q1,North,New York,Home & Kitchen,Rep_014,1,163.58,0,163.58,81.17
TXN002693,2022-01-23,2022,1,Q1,Central,St. Louis,Clothing,Rep_030,7,116.23,0,813.61,559.08
TXN003262,2022-01-23,2022,1,Q1,East,Chicago,Electronics,Rep_043,6,1281.81,0,7690.86,4998.39
TXN004013,2022-01-23,2022,1,Q1,North,Boston,Toys,Rep_025,9,200.26,20,1441.87,745.54
TXN004150,2022-01-23,2022,1,Q1,East,Cleveland,Automotive,Rep_018,4,861.79,0,3447.16,1712.99
TXN004349,2022-01-23,2022,1,Q1,North,New York,Automotive,Rep_012,3,637.34,10,1720.82,1164.18
TXN004639,2022-01-23,2022,1,Q1,South,Atlanta,Automotive,Rep_001,6,862.84,5,4918.19,2660.95
TXN005859,2022-01-23,2022,1,Q1,North,New York,Toys,Rep_029,6,67.22,0,403.32,250.26
TXN006146,2022-01-23,2022,1,Q1,Central,Memphis,Furniture,Rep_028,7,1090.16,0,7631.12,4773.88
TXN006718,2022-01-23,2022,1,Q1,West,Seattle,Home & Kitchen,Rep_008,6,39.24,10,211.9,113.67
TXN008742,2022-01-23,2022,1,Q1,South,Dallas,Toys,Rep_040,7,139.46,0,976.22,543.6
TXN008816,2022-01-23,2022,1,Q1,North,Albany,Electronics,Rep_016,2,760.37,0,1520.74,751.58
TXN008973,2022-01-23,2022,1,Q1,East,Columbus,Books,Rep_038,4,66.52,5,252.78,132.01
TXN009583,2022-01-23,2022,1,Q1,South,Miami,Clothing,Rep_022,1,138.56,10,124.7,85.65
TXN010262,2022-01-23,2022,1,Q1,North,Hartford,Toys,Rep_024,2,208.19,0,416.38,205.46
TXN010819,2022-01-23,2022,1,Q1,Central,Louisville,Sports,Rep_004,4,351.29,0,1405.16,762.16
TXN011183,2022-01-23,2022,1,Q1,South,Houston,Toys,Rep_039,2,112.06,0,224.12,136.71
TXN011558,2022-01-23,2022,1,Q1,West,Denver,Furniture,Rep_018,3,1271.15,0,3813.45,2300.1
TXN000013,2022-01-24,2022,1,Q1,South,Houston,Books,Rep_049,2,49.06,10,88.31,45.63
TXN000381,2022-01-24,2022,1,Q1,Central,Nashville,Automotive,Rep_005,5,300.94,15,1279.0,687.62
TXN000677,2022-01-24,2022,1,Q1,North,Boston,Clothing,Rep_047,2,171.32,0,342.64,229.99
TXN001422,2022-01-24,2022,1,Q1,West,Denver,Automotive,Rep_026,8,848.33,15,5768.64,3205.14
TXN002907,2022-01-24,2022,1,Q1,South,Charlotte,Books,Rep_017,4,32.03,10,115.31,66.47
TXN003427,2022-01-24,2022,1,Q1,Central,Louisville,Electronics,Rep_040,2,1189.93,0,2379.86,1545.23
TXN003727,2022-01-24,2022,1,Q1,Central,Louisville,Furniture,Rep_006,4,1800.92,10,6483.31,3919.78
TXN003847,2022-01-24,2022,1,Q1,South,Houston,Electronics,Rep_039,5,1363.18,0,6815.9,4516.71
TXN004853,2022-01-24,2022,1,Q1,South,Charlotte,Furniture,Rep_022,1,2166.05,20,1732.84,958.72
TXN005071,2022-01-24,2022,1,Q1,West,Denver,Toys,Rep_033,1,88.34,5,83.92,52.05
TXN006624,2022-01-24,2022,1,Q1,Central,St. Louis,Clothing,Rep_001,3,92.01,0,276.03,179.09
TXN007020,2022-01-24,2022,1,Q1,North,New York,Furniture,Rep_039,7,1821.93,10,11478.16,5992.91
TXN007310,2022-01-24,2022,1,Q1,South,Atlanta,Furniture,Rep_008,2,2048.79,0,4097.58,2842.19
TXN008819,2022-01-24,2022,1,Q1,West,Denver,Toys,Rep_022,10,17.84,15,151.64,72.41
TXN008863,2022-01-24,2022,1,Q1,South,Miami,Automotive,Rep_006,1,451.57,0,451.57,293.11
TXN010800,2022-01-24,2022,1,Q1,East,Detroit,Electronics,Rep_023,5,469.54,15,1995.55,1163.45
TXN013168,2022-01-24,2022,1,Q1,Central,Kansas City,Sports,Rep_004,5,328.51,0,1642.55,855.59
TXN013254,2022-01-24,2022,1,Q1,East,Cleveland,Books,Rep_003,2,36.14,0,72.28,43.5
TXN013741,2022-01-24,2022,1,Q1,South,Dallas,Electronics,Rep_027,6,1416.37,15,7223.49,4327.58
TXN013766,2022-01-24,2022,1,Q1,West,Denver,Clothing,Rep_005,3,178.14,0,534.42,312.05
TXN014111,2022-01-24,2022,1,Q1,North,Hartford,Books,Rep_018,4,67.31,15,228.85,134.18
TXN014503,2022-01-24,2022,1,Q1,East,Cleveland,Home & Kitchen,Rep_048,1,213.74,0,213.74,98.16
TXN000973,2022-01-25,2022,1,Q1,East,Columbus,Toys,Rep_010,8,143.4,20,917.76,611.56
TXN002435,2022-01-25,2022,1,Q1,West,Los Angeles,Automotive,Rep_026,6,283.03,15,1443.45,656.76
TXN002803,2022-01-25,2022,1,Q1,East,Detroit,Books,Rep_005,10,54.32,15,461.72,302.85
TXN003548,2022-01-25,2022,1,Q1,West,Denver,Automotive,Rep_010,4,918.17,5,3489.05,2408.58
TXN004735,2022-01-25,2022,1,Q1,East,Cleveland,Furniture,Rep_001,6,1410.89,0,8465.34,4998.81
TXN004897,2022-01-25,2022,1,Q1,East,Cleveland,Clothing,Rep_029,10,77.13,0,771.3,461.61
TXN005210,2022-01-25,2022,1,Q1,North,Boston,Clothing,Rep_014,9,246.6,15,1886.49,1219.11
TXN009189,2022-01-25,2022,1,Q1,South,Houston,Electronics,Rep_007,5,1488.75,20,5955.0,3402.02
TXN009874,2022-01-25,2022,1,Q1,North,Philadelphia,Sports,Rep_010,1,345.69,5,328.41,166.25
TXN012292,2022-01-25,2022,1,Q1,West,Seattle,Home & Kitchen,Rep_013,5,136.92,20,547.68,371.72
TXN013535,2022-01-25,2022,1,Q1,West,Denver,Electronics,Rep_046,5,1068.98,15,4543.16,2336.25
TXN001558,2022-01-26,2022,1,Q1,South,Miami,Clothing,Rep_040,5,75.0,0,375.0,214.06
TXN003470,2022-01-26,2022,1,Q1,South,Houston,Clothing,Rep_004,2,51.17,15,86.99,42.16
TXN003907,2022-01-26,2022,1,Q1,Central,Nashville,Toys,Rep_025,1,147.02,5,139.67,96.45
TXN004869,2022-01-26,2022,1,Q1,Central,Louisville,Books,Rep_043,1,12.29,0,12.29,7.91
TXN005160,2022-01-26,2022,1,Q1,South,Houston,Sports,Rep_019,6,106.93,20,513.26,252.13
TXN006315,2022-01-26,2022,1,Q1,West,Los Angeles,Home & Kitchen,Rep_032,8,361.35,5,2746.26,1879.81
TXN009796,2022-01-26,2022,1,Q1,North,Boston,Toys,Rep_019,8,192.91,0,1543.28,917.57
TXN011292,2022-01-26,2022,1,Q1,South,Dallas,Automotive,Rep_002,8,919.22,5,6986.07,4356.4
TXN011390,2022-01-26,2022,1,Q1,South,Atlanta,Sports,Rep_002,2,343.47,0,686.94,386.48
TXN013480,2022-01-26,2022,1,Q1,South,Miami,Automotive,Rep_001,9,660.79,0,5947.11,3526.16
TXN014129,2022-01-26,2022,1,Q1,North,Philadelphia,Sports,Rep_002,1,247.42,20,197.94,124.03
TXN014262,2022-01-26,2022,1,Q1,South,Dallas,Clothing,Rep_018,9,138.41,10,1121.12,611.16
TXN002214,2022-01-27,2022,1,Q1,North,New York,Clothing,Rep_004,3,25.6,0,76.8,39.88
TXN002391,2022-01-27,2022,1,Q1,Central,Louisville,Home & Kitchen,Rep_044,1,21.56,0,21.56,11.56
TXN002939,2022-01-27,2022,1,Q1,North,Boston,Books,Rep_010,9,25.02,0,225.18,130.94
TXN005406,2022-01-27,2022,1,Q1,West,Seattle,Books,Rep_037,8,22.51,0,180.08,102.82
TXN006821,2022-01-27,2022,1,Q1,Central,Kansas City,Furniture,Rep_045,1,204.92,20,163.94,93.07
TXN008025,2022-01-27,2022,1,Q1,North,Albany,Electronics,Rep_035,9,1155.24,20,8317.73,4379.38
TXN012074,2022-01-27,2022,1,Q1,Central,Louisville,Electronics,Rep_010,9,1745.34,20,12566.45,6728.54
TXN012714,2022-01-27,2022,1,Q1,East,Cleveland,Toys,Rep_044,9,115.07,5,983.85,604.81
TXN014008,2022-01-27,2022,1,Q1,North,New York,Clothing,Rep_035,9,35.37,0,318.33,193.85
TXN014798,2022-01-27,2022,1,Q1,North,New York,Clothing,Rep_026,9,135.41,0,1218.69,686.28
TXN014987,2022-01-27,2022,1,Q1,South,Dallas,Automotive,Rep_008,10,1075.07,0,10750.7,5422.58
TXN002111,2022-01-28,2022,1,Q1,West,Seattle,Automotive,Rep_027,5,592.34,15,2517.45,1631.64
TXN002625,2022-01-28,2022,1,Q1,West,Phoenix,Electronics,Rep_026,10,1542.73,5,14655.93,7218.93
TXN003405,2022-01-28,2022,1,Q1,East,Detroit,Sports,Rep_032,10,412.05,10,3708.45,1800.23
TXN004812,2022-01-28,2022,1,Q1,Central,St. Louis,Clothing,Rep_010,8,54.21,0,433.68,237.58
TXN005823,2022-01-28,2022,1,Q1,East,Columbus,Home & Kitchen,Rep_043,10,119.84,5,1138.48,744.06
TXN008717,2022-01-28,2022,1,Q1,South,Charlotte,Toys,Rep_049,10,17.55,0,175.5,99.68
TXN008809,2022-01-28,2022,1,Q1,South,Charlotte,Electronics,Rep_010,7,348.63,0,2440.41,1630.96
TXN011792,2022-01-28,2022,1,Q1,South,Atlanta,Books,Rep_022,5,23.62,20,94.48,57.57
TXN012015,2022-01-28,2022,1,Q1,North,Boston,Sports,Rep_044,6,43.76,20,210.05,142.86
TXN013600,2022-01-28,2022,1,Q1,Central,Memphis,Automotive,Rep_025,9,1178.43,0,10605.87,4805.67
TXN013863,2022-01-28,2022,1,Q1,East,Columbus,Toys,Rep_041,2,209.25,0,418.5,261.51
TXN013930,2022-01-28,2022,1,Q1,East,Cleveland,Books,Rep_013,5,44.28,5,210.33,108.13
TXN014786,2022-01-28,2022,1,Q1,Central,Louisville,Electronics,Rep_031,9,1261.13,10,10215.15,5328.38
TXN000236,2022-01-29,2022,1,Q1,East,Cleveland,Clothing,Rep_044,6,205.2,10,1108.08,708.42
TXN002459,2022-01-29,2022,1,Q1,South,Houston,Automotive,Rep_001,5,158.72,15,674.56,405.59
TXN002777,2022-01-29,2022,1,Q1,Central,Louisville,Clothing,Rep_013,1,75.34,5,71.57,46.61
TXN002871,2022-01-29,2022,1,Q1,North,New York,Books,Rep_029,10,27.67,0,276.7,158.79
TXN003627,2022-01-29,2022,1,Q1,South,Charlotte,Books,Rep_045,8,8.71,15,59.23,35.63
TXN003784,2022-01-29,2022,1,Q1,West,Los Angeles,Electronics,Rep_031,4,1505.0,15,5117.0,2314.96
TXN004409,2022-01-29,2022,1,Q1,North,Philadelphia,Toys,Rep_011,8,57.26,5,435.18,222.67
TXN004511,2022-01-29,2022,1,Q1,South,Atlanta,Books,Rep_008,2,54.89,5,104.29,68.62
TXN004881,2022-01-29,2022,1,Q1,South,Atlanta,Sports,Rep_021,5,68.04,15,289.17,175.96
TXN005468,2022-01-29,2022,1,Q1,South,Houston,Books,Rep_002,9,8.62,0,77.58,50.3
TXN006118,2022-01-29,2022,1,Q1,North,Boston,Books,Rep_034,5,20.13,5,95.62,49.81
TXN007017,2022-01-29,2022,1,Q1,West,Los Angeles,Sports,Rep_016,1,310.85,0,310.85,183.56
TXN007300,2022-01-29,2022,1,Q1,North,Hartford,Electronics,Rep_030,8,1760.18,15,11969.22,7231.27
TXN010832,2022-01-29,2022,1,Q1,North,Albany,Toys,Rep_014,7,45.86,10,288.92,186.4
TXN012023,2022-01-29,2022,1,Q1,North,New York,Electronics,Rep_041,7,1485.32,0,10397.24,6879.71
TXN012438,2022-01-29,2022,1,Q1,North,New York,Books,Rep_025,7,55.31,0,387.17,219.37
TXN002428,2022-01-30,2022,1,Q1,South,Atlanta,Automotive,Rep_020,6,967.63,10,5225.2,3547.79
TXN002492,2022-01-30,2022,1,Q1,North,Albany,Clothing,Rep_014,6,231.83,0,1390.98,890.7
TXN003550,2022-01-30,2022,1,Q1,North,Boston,Electronics,Rep_016,9,253.99,5,2171.61,994.64
TXN003827,2022-01-30,2022,1,Q1,East,Cleveland,Furniture,Rep_016,5,975.54,5,4633.81,2914.4
TXN003870,2022-01-30,2022,1,Q1,South,Houston,Home & Kitchen,Rep_025,3,493.43,15,1258.25,606.94
TXN004310,2022-01-30,2022,1,Q1,East,Detroit,Electronics,Rep_043,1,1319.54,0,1319.54,733.33
TXN006314,2022-01-30,2022,1,Q1,Central,St. Louis,Sports,Rep_035,10,269.98,10,2429.82,1356.81
TXN006330,2022-01-30,2022,1,Q1,North,New York,Home & Kitchen,Rep_018,2,365.35,15,621.1,353.9
TXN006501,2022-01-30,2022,1,Q1,West,Los Angeles,Electronics,Rep_044,4,1845.22,10,6642.79,3562.13
TXN008648,2022-01-30,2022,1,Q1,East,Cleveland,Home & Kitchen,Rep_034,2,387.63,5,736.5,438.02
TXN009053,2022-01-30,2022,1,Q1,South,Atlanta,Toys,Rep_019,1,123.92,0,123.92,85.15
TXN010011,2022-01-30,2022,1,Q1,South,Houston,Sports,Rep_025,4,108.9,0,435.6,197.26
TXN011209,2022-01-30,2022,1,Q1,West,Phoenix,Electronics,Rep_015,7,855.21,0,5986.47,4162.68
TXN011577,2022-01-30,2022,1,Q1,North,Boston,Furniture,Rep_029,9,1232.18,5,10535.14,6814.36
TXN012410,2022-01-30,2022,1,Q1,North,Hartford,Automotive,Rep_027,6,871.36,10,4705.34,2225.73
TXN013512,2022-01-30,2022,1,Q1,North,Boston,Furniture,Rep_031,1,536.44,5,509.62,305.27
TXN013635,2022-01-30,2022,1,Q1,North,Boston,Sports,Rep_020,1,110.91,15,94.27,63.06
TXN014551,2022-01-30,2022,1,Q1,North,Albany,Furniture,Rep_026,6,1796.33,5,10239.08,5000.6
TXN014948,2022-01-30,2022,1,Q1,West,Denver,Sports,Rep_005,6,155.35,15,792.28,537.12
TXN000569,2022-01-31,2022,1,Q1,North,Albany,Home & Kitchen,Rep_008,3,409.51,10,1105.68,606.97
TXN001296,2022-01-31,2022,1,Q1,Central,St. Louis,Electronics,Rep_004,4,1758.68,0,7034.72,3388.48
TXN001360,2022-01-31,2022,1,Q1,West,Denver,Electronics,Rep_007,9,1352.52,0,12172.68,7717.09
TXN001936,2022-01-31,2022,1,Q1,South,Atlanta,Sports,Rep_007,9,218.03,5,1864.16,1152.06
TXN002663,2022-01-31,2022,1,Q1,East,Columbus,Clothing,Rep_038,8,62.61,20,400.7,238.55
TXN002953,2022-01-31,2022,1,Q1,South,Miami,Toys,Rep_025,7,26.07,0,182.49,97.25
TXN005273,2022-01-31,2022,1,Q1,Central,Nashville,Sports,Rep_047,7,220.85,0,1545.95,954.91
TXN005962,2022-01-31,2022,1,Q1,West,Seattle,Electronics,Rep_009,3,1169.42,0,3508.26,1819.9
TXN006811,2022-01-31,2022,1,Q1,South,Houston,Sports,Rep_003,2,421.76,15,716.99,416.83
TXN007187,2022-01-31,2022,1,Q1,East,Columbus,Sports,Rep_007,10,278.85,0,2788.5,1746.69
TXN008273,2022-01-31,2022,1,Q1,South,Dallas,Clothing,Rep_034,6,88.54,10,478.12,258.45
TXN009338,2022-01-31,2022,1,Q1,West,Seattle,Clothing,Rep_018,5,101.64,0,508.2,247.19
TXN010018,2022-01-31,2022,1,Q1,West,Denver,Sports,Rep_027,7,250.26,0,1751.82,1083.63
TXN010488,2022-01-31,2022,1,Q1,Central,St. Louis,Automotive,Rep_041,3,207.08,0,621.24,425.78
TXN010521,2022-01-31,2022,1,Q1,Central,Nashville,Automotive,Rep_004,10,808.04,10,7272.36,4790.54
TXN011918,2022-01-31,2022,1,Q1,North,Boston,Automotive,Rep_029,5,701.9,0,3509.5,2181.1
TXN014638,2022-01-31,2022,1,Q1,Central,Nashville,Furniture,Rep_025,3,1717.83,5,4895.82,3102.66
TXN002197,2022-02-01,2022,2,Q1,South,Atlanta,Furniture,Rep_027,1,1511.52,15,1284.79,847.62
TXN009657,2022-02-01,2022,2,Q1,West,Los Angeles,Automotive,Rep_044,5,842.22,5,4000.55,2236.55
TXN009916,2022-02-01,2022,2,Q1,South,Houston,Home & Kitchen,Rep_019,10,160.63,10,1445.67,798.51
TXN012131,2022-02-01,2022,2,Q1,East,Cleveland,Automotive,Rep_045,6,982.17,0,5893.02,3459.82
TXN013237,2022-02-01,2022,2,Q1,South,Dallas,Electronics,Rep_028,2,1734.8,15,2949.16,1706.05
TXN014708,2022-02-01,2022,2,Q1,North,Boston,Furniture,Rep_010,5,280.47,20,1121.88,565.82
TXN000132,2022-02-02,2022,2,Q1,South,Miami,Home & Kitchen,Rep_048,3,150.95,0,452.85,251.44
TXN001121,2022-02-02,2022,2,Q1,Central,Memphis,Books,Rep_050,9,47.61,20,342.79,234.73
TXN001510,2022-02-02,2022,2,Q1,East,Columbus,Automotive,Rep_003,5,941.77,0,4708.85,2284.66
TXN001988,2022-02-02,2022,2,Q1,South,Dallas,Electronics,Rep_010,10,689.55,20,5516.4,3443.79
TXN002751,2022-02-02,2022,2,Q1,North,Albany,Toys,Rep_005,3,52.05,20,124.92,67.64
TXN003543,2022-02-02,2022,2,Q1,South,Atlanta,Clothing,Rep_030,5,244.18,0,1220.9,600.77
TXN004380,2022-02-02,2022,2,Q1,North,Philadelphia,Automotive,Rep_002,3,905.28,0,2715.84,1829.31
TXN007164,2022-02-02,2022,2,Q1,West,Phoenix,Toys,Rep_013,8,45.58,0,364.64,167.27
TXN007191,2022-02-02,2022,2,Q1,East,Chicago,Clothing,Rep_034,5,73.84,0,369.2,256.29
TXN009934,2022-02-02,2022,2,Q1,North,Philadelphia,Automotive,Rep_027,10,1157.96,15,9842.66,5183.47
TXN010134,2022-02-02,2022,2,Q1,North,Boston,Books,Rep_012,5,23.16,0,115.8,72.75
TXN010518,2022-02-02,2022,2,Q1,West,Los Angeles,Automotive,Rep_017,9,635.96,0,5723.64,3098.72
TXN011819,2022-02-02,2022,2,Q1,West,Seattle,Books,Rep_037,8,47.79,0,382.32,239.35
TXN013434,2022-02-02,2022,2,Q1,West,Phoenix,Sports,Rep_045,6,328.28,0,1969.68,1103.49
TXN013592,2022-02-02,2022,2,Q1,East,Detroit,Toys,Rep_019,5,177.36,20,709.44,359.76
TXN001187,2022-02-03,2022,2,Q1,East,Chicago,Furniture,Rep_032,10,2386.47,0,23864.7,15213.41
TXN001508,2022-02-03,2022,2,Q1,North,New York,Automotive,Rep_026,1,510.89,5,485.35,335.08
TXN003198,2022-02-03,2022,2,Q1,West,Seattle,Automotive,Rep_045,7,906.23,5,6026.43,3997.56
TXN004557,2022-02-03,2022,2,Q1,North,Boston,Sports,Rep_007,9,142.76,0,1284.84,728.85
TXN004717,2022-02-03,2022,2,Q1,South,Houston,Sports,Rep_025,1,285.95,0,285.95,139.05
TXN006207,2022-02-03,2022,2,Q1,East,Cleveland,Home & Kitchen,Rep_040,6,52.92,0,317.52,145.16
TXN007901,2022-02-03,2022,2,Q1,West,San Francisco,Sports,Rep_036,8,110.37,10,794.66,488.2
TXN007968,2022-02-03,2022,2,Q1,South,Miami,Clothing,Rep_050,8,209.75,0,1678.0,1141.56
TXN008652,2022-02-03,2022,2,Q1,West,San Francisco,Sports,Rep_016,4,185.26,0,741.04,358.49
TXN009010,2022-02-03,2022,2,Q1,Central,St. Louis,Books,Rep_034,8,26.03,0,208.24,106.36
TXN011087,2022-02-03,2022,2,Q1,North,Albany,Toys,Rep_009,7,152.99,0,1070.93,498.52
TXN014703,2022-02-03,2022,2,Q1,Central,Nashville,Sports,Rep_011,8,125.18,20,801.15,519.11
TXN015187,2022-02-03,2022,2,Q1,North,Boston,Furniture,Rep_048,10,1705.69,10,15351.21,10398.81
TXN001038,2022-02-04,2022,2,Q1,West,Los Angeles,Home & Kitchen,Rep_048,6,448.14,20,2151.07,1143.04
TXN001889,2022-02-04,2022,2,Q1,West,Denver,Home & Kitchen,Rep_034,10,401.8,20,3214.4,1594.96
TXN002036,2022-02-04,2022,2,Q1,West,San Francisco,Automotive,Rep_008,2,324.57,5,616.68,299.38
TXN002377,2022-02-04,2022,2,Q1,South,Houston,Clothing,Rep_024,3,183.96,5,524.29,327.15
TXN002680,2022-02-04,2022,2,Q1,North,New York,Clothing,Rep_004,4,165.73,5,629.77,383.47
TXN003233,2022-02-04,2022,2,Q1,South,Charlotte,Home & Kitchen,Rep_018,9,334.98,0,3014.82,1898.08
